,objId,time,ra,dec,dradt,ddecdt,phase,solarelon,helio_dist,geo_dist,magV,trueAnomaly,velocity,fieldDec,fieldRA,filter,fiveSigmaDepth,night,observationStartMJD,rotSkyPos,seeingFwhmEff,seeingFwhmGeom,solarElong,visitExposureTime,dmagColor,dmagTrail,dmagDetect,mag,SNR
27,111,59997.256788257095,148.1138454835257,15.997881367904464,0.032132039994333,-0.0321097940776139,0.0897222350398445,171.2846081007018,95.74424225749638,94.7664104387572,23.88722146365133,-5672.28217179515,0.0454258392316992,14.282722787910938,148.46915225479572,r,23.843148246950165,144,59997.256788257095,250.7735547204687,1.0234157020660264,0.8932477070982737,172.5574548509094,30.0,-0.400341028121062,0.001552350358179,0.0009203959838869,23.487800831514154,6.902669750306354
28,111,60001.19284146993,148.2455452203808,15.871863330755746,0.0319926020920016,-0.0319789062755405,0.1262548671036134,167.65682801545415,96.05390170871463,95.0865451494936,23.906499255699696,-5672.28217179515,0.0452346884060999,16.580738292807172,149.3849781079948,r,23.89702637425018,148,60001.19284146993,243.00355003711644,1.0122825323783928,0.8840962416150389,168.13304016969477,30.0,-0.400341028121062,0.0015706602717593,0.0009316477220843,23.507089875300718,7.122155114413876
29,111,60060.04829776801,150.23054577236047,14.020006516586855,0.0339510691939019,-0.0312710660480086,0.529464342295398,112.15310027854446,100.83517342778808,100.45148030092564,24.182849718475914,-5672.28217179515,0.046157931833955,13.38008477765966,150.90390333132206,r,23.86977879160721,207,60060.04829776801,149.12455901715228,0.9594915586585294,0.8407020612173112,112.99795421600916,30.0,-0.400341028121062,0.0017991408319994,0.0010726389551648,23.783581329310017,5.407554367263894
30,111,60060.064461910966,150.23111108597624,14.019501318477143,0.0339552110417873,-0.0312742122900785,0.5295179365826789,112.13806051279406,100.8365234758846,100.45307322841492,24.182919766156974,-5672.28217179515,0.046163109852535,13.38008477765966,150.90390333132206,i,23.483030978154385,207,60060.064461910966,155.90248470812045,0.9293243196214764,0.8159045907288537,112.98221849362368,30.0,-0.7822283223966728,0.0019061091579511,0.0011390090769284,23.40183045283723,5.383057919932418
31,236,60057.39767392938,280.8006188361173,0.6309210626237265,0.069211739879026,0.0150806298046745,0.6656202007798305,109.0438561007366,81.80449959784784,81.47090347709084,23.96463646503369,-5672.28217179515,0.0708356572101057,0.1960846333146174,279.56173616310326,r,23.95692306518034,204,60057.39767392938,195.8493510491426,1.0939741048377642,0.9512467141766422,110.34482790830003,30.0,-0.400341028121062,0.0032205082107602,0.0019713834477311,23.566266820360358,7.126794333910515
32,236,60057.398120769896,280.8006497628992,0.6309278010058832,0.0692116676518144,0.01508060234354,0.6656186718206145,109.04421917814012,81.80450958281004,81.47090743009674,23.96463665466542,-5672.28217179515,0.0708355807923476,2.6110190241695306,281.01385366035794,r,23.932949983225456,204,60057.398120769896,193.36985111291497,1.1102981097556153,0.9646650462191158,108.36459843374372,30.0,-0.400341028121062,0.0031360330031686,0.0019170209872055,23.566212647531565,6.974200409420255
33,236,60062.4068943465,281.1455927571146,0.7058095686386724,0.0682057417800474,0.0148159615444153,0.647660399941481,113.09560319023022,81.91816676759333,81.51801795254973,23.96677915148689,-5672.28217179515,0.0697963890774594,0.6915611056622093,282.1595551179511,z,23.009297519350728,209,60062.4068943465,179.09846017490057,0.9259869180577924,0.8131612466435054,112.1177919814772,30.0,-0.9893380794351714,0.0042121067405992,0.0026175139936556,22.980058586045374,5.134728051984619
34,236,60121.20121548965,284.8825880015662,1.4495428654035458,0.0598280436430604,0.0101220385237793,0.3148421617464807,153.16571348679489,83.5064200889997,82.59809450123984,23.995958910694704,-5672.28217179515,0.060678253683118,1.101906941879031,284.93355677914934,i,23.37852671161597,268,60121.20121548965,214.4454636127857,1.1886191912715889,1.0290449752252455,153.4670909504155,30.0,-0.7822283223966728,0.0020633930933921,0.0012370013088598,23.21496758960689,5.8011331727192905
35,236,60122.2703641698,284.94667900571966,1.4603095029932134,0.0597565019263089,0.0100221325772194,0.3104593771556136,153.55795383921415,83.53954613713817,82.62810060399356,23.99704542266132,-5672.28217179515,0.0605911104359733,0.4168327629004453,286.6038457369087,r,23.71693867591745,269,60122.2703641698,162.31665756068764,1.3356280946737025,1.149886293821783,153.9124511158928,30.0,-0.400341028121062,0.0016623140311454,0.0009880765018007,23.59769247104206,5.572360354306575
36,236,60122.2708124738,284.9467057982813,1.460313995183186,0.0597565989638643,0.0100220798632158,0.3104575741868747,153.5581128595798,83.53956005832534,82.62811329843949,23.99704588622849,-5672.28217179515,0.0605911974177172,2.360885338878859,284.54173156195026,r,23.686178871722618,269,60122.2708124738,164.0841479817096,1.3624892288796295,1.1719661461390554,152.83707478334424,30.0,-0.400341028121062,0.0016025071295222,0.0009512350336064,23.597656093141037,5.41899121076161
