ObjID,FieldID,FieldMJD,AstRange(km),AstRangeRate(km/s),AstRA(deg),AstRARate(deg/day),AstDec(deg),AstDecRate(deg/day),Ast-Sun(J2000x)(km),Ast-Sun(J2000y)(km),Ast-Sun(J2000z)(km),Ast-Sun(J2000vx)(km/s),Ast-Sun(J2000vy)(km/s),Ast-Sun(J2000vz)(km/s),Obs-Sun(J2000x)(km),Obs-Sun(J2000y)(km),Obs-Sun(J2000z)(km),Obs-Sun(J2000vx)(km/s),Obs-Sun(J2000vy)(km/s),Obs-Sun(J2000vz)(km/s),Sun-Ast-Obs(deg),V,V(H=0),fiveSigmaDepth,filter,seeingFwhmGeom,MaginFilterTrue,AstrometricSigma(mas),PhotometricSigma(mag),SNR,AstrometricSigma(deg),MaginFilter,dmagDetect,AstRATrue(deg),AstDecTrue(deg),detectorID
745,366271.0,60532.26781166081,30077104697.281143,32.321912833430765,10.702837591796765,0.016847623958814,-43.90544852337956,0.0046478448753947,21405442085.45014,3930976269.779133,-20898115623.342712,48.06544837504089,100.9773493728708,6.667618545531248,112321952.72640048,-93476139.00413875,-40523765.587052,19.632066579308965,20.53756832338918,8.73533093415476,0.2242827796437383,24.50429927222228,23.10027702522035,24.18412439763982,r,0.8218307417464409,24.33229927222228,113.3021303628875,0.22377296923088233,4.369117293462676,3.147281398969097e-05,24.139409429015405,8.910083982398058e-05,10.70279364046913,-43.90547864371433,46.0
694,15574.0,59875.11993474284,20544854029.843517,149.14587066632728,335.6506071047855,0.0078399166622005,-31.35442466085853,0.0324005274175225,16113703816.048552,-7166640128.427032,-10661081576.97777,176.20280750226837,-31.935193147169787,47.535354910283736,129736725.38740924,66989537.95264278,29034987.644956727,-15.12082192874259,24.12717778918925,10.28597808609559,0.3760040563197005,24.03623406155861,21.46781106568313,24.678990620235428,g,0.7949894149432634,24.33823406155861,70.73209767706126,0.148717164889438,6.812089372824062,1.9647804910294795e-05,24.269575675214597,0.0006165791877404883,335.6506152396964,-31.354434233366607,48.0
745,345681.0,60500.35379707091,30000577102.89204,23.60669735488515,10.112047058840517,0.0201127755748193,-44.04941248139586,0.0044995998890613,21272919086.85151,3652568925.332899,-20916499072.056503,48.06602567891753,100.97790843272948,6.667550493830694,45215590.64870529,-133238762.70973045,-57760325.452717625,28.07508847250101,8.416297037856591,3.480978663623064,0.2700664540589529,24.49785390316157,23.09383165615964,24.154784185697675,r,0.8448674043450618,24.32585390316157,118.8903435847879,0.22802692236663796,4.278927525034205,3.302509544021886e-05,24.085177148647837,0.00011438307356810054,10.111974827790243,-44.04936693028179,48.0
745,345688.0,60500.35671373754,30000583052.45933,23.612107445740573,10.111998608323972,0.0201117234760904,-44.04936329041358,0.0045003302397217,21272931198.536053,3652594369.761816,-20916497391.966103,48.06602558377085,100.9779083093292,6.667550469955315,45222664.61856775,-133236641.3932285,-57759448.17452736,28.067523498278167,8.419526386619024,3.48154667261283,0.270062787388709,24.49785451402758,23.093832267025647,24.0659924612666,r,0.9143007328428172,24.32585451402758,139.372570841445,0.24522907966182186,3.9462426519982103,3.87146030115125e-05,23.983446000154963,9.766542576765405e-05,10.11203348850416,-44.04935380538809,48.0
745,361284.0,60521.28350298404,30047982169.73654,28.84331535342894,10.511038790579391,0.0179041227421969,-43.95565998240916,0.0044766084151635,21359830347.498093,3835153886.2156096,-20904442882.332897,48.06581037622316,100.97782000553602,6.667711303618281,91969584.03111573,-110891987.15374884,-48073458.49210419,23.37383979661372,16.81939136870628,7.126495496763237,0.2407251438520513,24.50203474919404,23.098012502192116,23.49534789387528,i,0.9709612604887796,24.211034749194038,224.10637248665185,0.3530740737698691,2.602146470307722,6.225177013518108e-05,23.449248243626176,7.033887255597836e-05,10.511148563247412,-43.95571359053712,48.0
745,361297.0,60521.29165113213,30048002480.80857,28.85866598386188,10.511377406780923,0.0179009683454459,-43.955660716607454,0.0044787316123289,21359864182.572025,3835224967.759472,-20904438188.715897,48.06581014022118,100.97781971112416,6.667711256435801,91986031.50562549,-110880142.8169705,-48068440.96812423,23.35188217493233,16.82912564795974,7.127834120132124,0.2407123153863937,24.5020362517517,23.09801400474977,24.110508621481124,r,0.8734977737170271,24.3300362517517,128.4041542232455,0.2372742312077043,4.094067700519945,3.5667820617568204e-05,24.05765610153392,8.689098309193355e-05,10.511294435679268,-43.955677105866414,48.0
745,361298.0,60521.29206779879,30048003519.7349,28.85946094699922,10.511264813022706,0.0179008127403985,-43.95567037453293,0.004478841766625,21359865912.774982,3835228602.6118097,-20904437948.70135,48.06581012814441,100.9778196960607,6.667711254018885,91986872.15318996,-110879536.95983724,-48068184.36480905,23.350750259364784,16.829596403983544,7.127902591798876,0.2407116589703133,24.502036328538992,23.09801408153706,24.10775912838824,r,0.8761460682794304,24.33003632853899,129.11236946335,0.23780899841613207,4.083818769269376,3.586454707315278e-05,23.969570564405384,8.636567274957007e-05,10.5113018943843,-43.95567523970528,48.0
745,361300.0,60521.29290113212,30048005597.673523,28.861053684697197,10.51133998115148,0.0179005032119598,-43.955729839370406,0.0044790625204878,21359869373.180893,3835235872.316472,-20904437468.672256,48.06581010399961,100.97781966593114,6.667711249188433,91988553.32599704,-110878325.19496717,-48067671.15078357,23.34848393308516,16.830529977878253,7.128039540401776,0.2407103460267936,24.50203648210121,23.09801423509928,24.109547712521465,r,0.8753410910458872,24.33003648210121,128.7855877133344,0.23746104037823118,4.0904821945205905,3.577377436481511e-05,24.105940858179324,8.652283438569897e-05,10.511316811600445,-43.95567150724514,48.0
745,361306.0,60521.29540113209,30048011832.17775,28.865854053193097,10.511315609759379,0.0178995881357775,-43.955669514889166,0.0044797282911464,21359879754.395912,3835257681.4247866,-20904436028.58534,48.065810031544174,100.9778195755238,6.667711234678629,91993595.86247234,-110874689.50329864,-48066131.4499234,23.341665495554544,16.833267039226342,7.128450427074489,0.2407064062765724,24.502036942684068,23.09801469568214,24.115971712041468,r,0.8721167825369585,24.330036942684067,127.56949109939734,0.2362150741320819,4.114504197709341,3.5435969749832596e-05,23.88223852846113,8.715858740588954e-05,10.511361561703223,-43.95566030876035,48.0
745,361307.0,60521.29581779875,30048012871.363007,28.866657296976975,10.511358186164557,0.017899437601107,-43.95578108596117,0.0044798397569694,21359881484.59883,3835261316.277035,-20904435788.5708,48.065810019466326,100.97781956045304,6.667711232257298,91994436.1421055,-110874083.49750511,-48065874.82442088,23.34052632422089,16.833713910487244,7.128518914003959,0.2407057495203485,24.502037019433327,23.0980147724314,24.116836188104564,r,0.8717342168915332,24.330037019433327,127.41406042276614,0.23604786078676554,4.117747417759726,3.539279456187948e-05,24.07474755378515,8.723425995614617e-05,10.511369019834198,-43.95565844218367,48.0
745,361310.0,60521.29706779874,30048015989.09117,28.86907238874256,10.51140334150034,0.0178989894032863,-43.95567095048344,0.0044801750035189,21359886675.205345,3835272220.8291073,-20904435068.52748,48.06580998323574,100.97781951523588,6.667711225001882,91996956.73368189,-110872265.38504258,-48065104.93344607,23.337104211726864,16.835038530118133,7.128724384316928,0.2407037790243994,24.50203724965553,23.0980150026536,24.119405943515517,r,0.8706019313071477,24.33003724965553,126.95373247354281,0.2355514336599146,4.127403204123299,3.526492568709522e-05,24.01504230130838,8.745881146336341e-05,10.511391393843011,-43.95565284217687,48.0
745,361316.0,60521.29956779871,30048022225.333256,28.87392627566214,10.511380949616296,0.0178981084007329,-43.955622910234084,0.0044808492512369,21359897056.42006,3835294029.936799,-20904433628.44061,48.06580991075312,100.97781942477982,6.667711210472345,92001996.8071395,-110868628.7367906,-48063565.08464917,23.33023991637476,16.83761562131845,7.12913536676942,0.2406998370377367,24.50203770999082,23.09801546298889,24.222632724458798,r,0.797771333484901,24.33003770999082,106.035114451098,0.21637674425584705,4.53440106325563,2.9454198458638333e-05,23.838852852468555,0.00010414851223760263,10.511436140203823,-43.95564164090022,48.0
745,241776.0,60281.03879973614,29331151897.29142,56.18055505940144,4.537527928905263,0.0206702885438346,-45.99709643067425,0.0104744249955668,20362186311.32849,1739347552.9920342,-21042820618.57153,48.071015049071306,100.98148230013204,6.666872133452453,49840534.47379573,127359462.119853,55204091.12418987,-28.61442241154901,9.528818052034184,3.962646270322247,0.2880586429370491,24.398786240933383,22.994763993931457,24.494796522133573,r,0.6203295585242495,24.226786240933382,59.210416456519944,0.15814382495861662,6.377632271493166,1.6447337904588872e-05,24.270518030267315,0.0002923605287039652,4.537484559451389,-45.997073678182495,49.0
745,231165.0,60263.01695083111,29244828303.729588,54.34912495335309,4.177217494074398,0.0191635605501528,-46.176953006183126,0.0094440456651402,20287349223.75664,1582139580.6836703,-21053199474.761063,48.07113721856689,100.98145991503814,6.666684832828583,91044000.82200506,107066068.30011564,46408719.396467134,-23.906415210134533,17.106818247392606,7.245219390453575,0.2815089811928286,24.38742040810203,22.983398161100094,24.017592588121744,r,0.8277246534072021,24.21542040810203,119.34986584461151,0.23309191507406274,4.1758512729887105,3.3152740512392085e-05,23.956646742427566,0.00013790875087620665,4.177283640477455,-46.17694627908868,50.0
111,69365.0,59964.23235058996,13808019565.516182,118.95168390658873,146.9631124378625,0.0365638284545747,17.079478529974153,-0.0335627403511808,-11137672584.047436,7313327227.197765,4106307497.903369,-198.3056871579054,-18.615155261354055,-60.46600105260821,-72631157.87400658,117482436.877938,50923439.480566986,-26.70641889322445,-13.859855061906671,-5.89000014591844,0.2469544670011824,23.823217987223924,19.73717109197199,23.818188926321135,r,0.9359841277326608,23.651217987223923,97.02440773893571,0.17217737863567567,5.8191262518348195,2.6951224371926586e-05,23.66285771320497,0.0009538241481133976,146.9631338411518,17.07947075207805,51.0
111,69398.0,59964.248467672296,13808185240.756195,118.9995158174717,146.9637528593065,0.0365582347011857,17.07899872455825,-0.0335659633658083,-11137948618.276213,7313301315.585324,4106223331.4517193,-198.30568665298637,-18.61515582472502,-60.466001348111945,-72668324.32852606,117463111.55468898,50915235.44737125,-26.673386211094456,-13.89563942055371,-5.893038016542918,0.246799381040584,23.82324712498523,19.737200229733297,23.432512724480112,i,0.8737472037608611,23.53224712498523,115.24576194152083,0.21501046044824484,4.566182038702359,3.2012711650422454e-05,23.064378901295246,0.001094318310388787,146.96372309594116,17.078929793035094,51.0
300,494916.0,60739.09331629277,15044013333.537249,-0.448359477537636,114.79553594420452,0.027887255649987,-4.986259267086842,0.0449640491645355,-6428198091.367687,13642028206.801884,-1291723899.472874,-90.24676143985356,-51.69991216439232,124.70746819704551,-142918608.65783805,36594924.95209747,15858753.661731783,-8.808704023371424,-26.668965545342484,-11.45888143883236,0.4423845615038538,24.722794472349737,20.129986501092592,24.23839016596817,r,0.7497573356262127,24.550794472349736,120.00933720678708,0.25595215355896994,3.761576752977304,3.33359270018853e-05,23.880342381779336,0.001767107470172021,114.79544550104232,-4.9862751418984645,51.0
745,1083043.0,61771.05964082758,36457119505.55016,94.3836002056823,28.78924424085085,0.0089331896915834,-33.72677650947233,0.0099796501445577,26548471809.92858,14735437655.615553,-20184549599.939896,48.0622991011567,100.95789435200788,6.668932854944585,-24905125.081157267,133027994.62394106,57659479.772277154,-30.160887380523278,-4.483472061977597,-2.054132451488905,0.2311294805842183,25.334243415206387,23.93022116820445,24.322035002189658,r,0.7214552961775016,25.162243415206387,186.70381101386093,0.38886677459483626,2.3218348798889914,5.1862169726072476e-05,24.249072966543878,0.00010593206933505909,28.78935135419622,-33.72679089908911,51.0
873,258539.0,60312.11271929288,15478668548.8135,171.84977275923913,67.33772548181878,0.0335254072027956,14.679222133187993,0.0014941046843359,5739012303.855643,13949457250.486092,3979664488.838646,-60.03317639111491,185.90435376897787,45.619418884760606,-30240537.25413155,132087602.23600411,57252829.21206044,-30.019315701017376,-5.58640114597342,-2.474001696515929,0.3064800325355217,23.57720444758109,20.238410470852266,23.32153900226254,r,1.5057403794739788,23.405204447581088,195.23827055210631,0.2121738719718129,4.63347490715256,5.4232852931140645e-05,22.661224580752737,0.00016557963756676347,67.33768396811162,14.679242496057128,53.0
388,11680.0,59869.15458760201,18082676887.031525,341.7397517717164,342.2180910982919,0.0296501269651656,-33.202680602428636,0.003462097883504,14544448967.489134,-4566344200.660425,-9878547351.784603,294.49589790930776,22.24895336138446,-165.91892233181525,136807857.38656855,54427832.74878094,23589152.991427023,-12.396109291768989,25.370914329849064,10.8261834393615,0.3924780095461816,24.22222593289989,20.91896765319349,24.468798553224623,g,0.9628923074878083,24.52422593289989,121.93405254132719,0.20727225785938425,4.754111929865774,3.387057015036866e-05,24.463791998284915,0.0002410337735567402,342.2180593094444,-33.202713567988006,54.0
388,11713.0,59869.171012057705,18083161865.27,341.77495588945027,342.2185845532004,0.0296572397431748,-33.20262141856854,0.0034686266238474,14544866402.24606,-4566312663.764519,-9878782534.432655,294.49589653414967,22.2489534441682,-165.918922024596,136790232.02180317,54463827.49291175,23604515.261633143,-12.444400596514384,25.358327801049683,10.824951080070134,0.3925303107038123,24.22234563402931,20.91908735432291,24.065909562819332,r,0.8757067451106076,24.05034563402931,104.08933771712054,0.1954068379640928,5.071275563256057,2.8913704921422374e-05,23.99458743669479,0.00029155985106380867,342.2185463526047,-33.20265665090982,54.0
745,378402.0,60549.19658826306,30128837721.57868,38.22020622463546,10.9773157049774,0.0154860087937718,-43.82272514601391,0.005129330593009,21475736449.00252,4078653003.313768,-20888364283.16789,48.06533914080548,100.97739683844992,6.667798061128414,135937857.46300313,-60633200.395002745,-26287138.43675295,12.7163790481497,24.840899817107637,10.60827689798609,0.2039032543815581,24.509037037823312,23.10501479082138,23.238319562024255,z,0.6803163962172672,24.211037037823314,198.74359246783462,0.4302467494364745,2.0564563854468165,5.5206553463287394e-05,22.991674432484317,0.00011632111549165975,10.977358511732074,-43.82268337223736,54.0
745,378407.0,60549.20003733711,30128849112.16044,38.226675203963104,10.977432371259056,0.0154846293870084,-43.82269438357424,0.0051302713074481,21475750770.646965,4078683090.740621,-20888362296.41746,48.06533906157997,100.97739675552756,6.667798058435015,135941645.5216492,-60625797.173854366,-26283977.12194572,12.706821243167523,24.845120429981616,10.608601571861602,0.2039001127703959,24.50903823226824,23.105015985266306,24.798896563647375,g,0.7273517264619734,24.81103823226824,88.81623803645259,0.19996078751477295,4.945084481312827,2.4671177232347943e-05,24.61006616010074,0.00010175675779757115,10.977411921725713,-43.82266567918089,54.0
745,378408.0,60549.200454003774,30128850488.335037,38.22746194956479,10.9773583852363,0.0154844651631825,-43.82261864864029,0.0051303857773736,21475752500.77889,4078686725.4641247,-20888362056.40729,48.0653390520044,100.97739674550486,6.667798058110148,135942102.94643697,-60624902.74035939,-26283595.211503275,12.705661483060217,24.845618499667403,10.60864080457111,0.2038997330165176,24.50903837653264,23.105016129530703,24.802951469015184,g,0.7256104955482617,24.81103837653264,88.28427314783148,0.19928823237799675,4.963357177348193,2.452340920773097e-05,24.484128788748492,0.000102244658624484,10.977418373620864,-43.8226635415439,54.0
745,378409.0,60549.20087067044,30128851864.537964,38.228249813733,10.977502192877637,0.0154843014633592,-43.822679118920284,0.0051305004231404,21475754230.91081,4078690360.18764,-20888361816.39712,48.06533904242866,100.9773967354812,6.667798057781527,135942560.32945535,-60624008.28897689,-26283213.299647152,12.70450064091368,24.846114015103147,10.60868003945808,0.2038993532172452,24.509038520791105,23.105016273789172,24.804039463472698,g,0.7252095805344522,24.811038520791104,88.14997457330229,0.19910814898874044,4.968270886073778,2.4486104048139525e-05,24.68566143412966,0.0001023567383257686,10.9774248254477,-43.82266140385921,54.0
745,378411.0,60549.20170400376,30128854617.028744,38.22982888008234,10.977415770207188,0.015483975639447,-43.822636696469,0.0051307302394264,21475757691.17429,4078697629.633875,-20888361336.376827,48.06533902327303,100.9773967154308,6.667798057127573,135943474.96992755,-60622219.33311596,-26282449.471778285,12.702175737592164,24.84709737181491,10.608758515691914,0.2038985934771542,24.509038809289283,23.105016562287357,24.806200907446907,g,0.7244146646945503,24.811038809289283,87.88390510191252,0.19875083632915014,4.978046862151553,2.4412195861642368e-05,24.544200457936334,0.00010257951760488753,10.977437728895946,-43.82265712834675,54.0
745,378412.0,60549.20212067042,30128855993.316944,38.23062007367584,10.977444584180319,0.0154838135171594,-43.82265421693234,0.005130845408595,21475759421.3062,4078701264.3573527,-20888361096.36666,48.0653390136986,100.97739670540406,6.667798056798604,135943932.22740132,-60621324.82863227,-26282067.55568444,12.701011689604863,24.84758520758866,10.608797757015152,0.2038982135309726,24.509038953528105,23.10501670652617,24.80727437797624,g,0.7240206503177616,24.811038953528104,87.75212522697394,0.1985735993980112,4.982909105995192,2.4375590340826095e-05,24.70003959143112,0.00010269021548940587,10.97744418051914,-43.8226549905184,54.0
745,378414.0,60549.20295400375,30128858745.97716,38.23220575854677,10.977424703423651,0.0154834908567231,-43.82264645829582,0.0051310762653667,21475762881.567814,4078708533.799673,-20888360616.346622,48.06533899453648,100.977396685347,6.667798056138493,135944846.61595544,-60619535.76834701,-26281303.719744142,12.698680436346844,24.848553179371223,10.608876245936052,0.2038974534952735,24.50903924198648,23.105016994984545,24.80940686806469,g,0.7232394751521383,24.811039241986478,87.49105305117786,0.19822194540801227,4.992582046491728,2.430307029199385e-05,24.689341546592644,0.00010291022354453331,10.977457083555242,-43.82265071472029,54.0
745,378441.0,60549.21693548511,30128904946.806847,38.259433523761615,10.97768255915247,0.0154783986664899,-43.822592227074345,0.0051350475582688,21475820937.090164,4078830498.93385,-20888352562.674103,48.06533867274456,100.97739634819597,6.667798044812654,135960162.75317022,-60589509.54657534,-26268487.40128749,12.658988449944824,24.86324370597572,10.610194256251791,0.2038846736382965,24.50904407798389,23.10502183098196,24.253469887942792,r,0.766861808003128,24.33704407798389,99.79684403847435,0.21215786158743535,4.63385984755414,2.7721345566242872e-05,24.173400059981642,9.151174579442184e-05,10.97767352935555,-43.82257894713171,58.0
745,378442.0,60549.21735215177,30128906324.16149,38.26026205148061,10.977725972649012,0.0154782563966859,-43.822525256960674,0.0051351685976033,21475822667.221893,4078834133.6569657,-20888352322.66396,48.06533866314568,100.97739633812994,6.667798044466701,135960618.45528597,-60588614.46254118,-26268105.433505777,12.657790257939954,24.86363610028405,10.610233564297474,0.203884291985822,24.509044221999964,23.10502197499803,24.28645340015423,r,0.745695356494128,24.337044221999964,94.23041881141968,0.20644324517830998,4.77508347044452,2.6175116336505468e-05,24.27195743331472,9.67792701175649e-05,10.977679978659136,-43.82257680750326,58.0
745,378444.0,60549.21818548509,30128909078.958603,38.26192190761754,10.977699043745531,0.0154779735334955,-43.822556176392595,0.0051354111167405,21475826127.48313,4078841403.0985374,-20888351842.64397,48.06533864394012,100.9773963179941,6.667798043776262,135961529.729461,-60586824.25347139,-26267341.494182643,12.655391468581632,24.86441292222697,10.610312184873669,0.2038835285392957,24.509044510013435,23.105022263011502,24.288177517765256,r,0.7450401538891475,24.337044510013435,94.00264507937455,0.20614851020047123,4.78258014980501,2.611184585538182e-05,24.22406522183908,9.69482286276887e-05,10.977692877080871,-43.82257252809763,58.0
745,378449.0,60549.2202688184,30128915966.479485,38.26608767626523,10.977747941011785,0.0154772761889078,-43.82255669712753,0.0051360199510736,21475834778.14128,4078859576.71306,-20888350642.593307,48.06533859591596,100.97739626763725,6.667798042038132,135963807.15963924,-60582348.48679347,-26265431.61997415,12.649380777113745,24.86630841207969,10.610508762108251,0.2038816191489414,24.509045229949557,23.105022982947624,24.292418967046455,r,0.743440067749431,24.337045229949556,93.4458689831987,0.20542509268981893,4.801071980121523,2.5957185828666303e-05,24.141384360197627,9.736276314212559e-05,10.97772512213127,-43.82256182869088,58.0
745,378454.0,60549.22235215172,30128922854.750767,38.270276012226034,10.977851150962692,0.0154765929395492,-43.822543698033996,0.0051366323347844,21475843428.79747,4078877750.323468,-20888349442.54292,48.0653385478748,100.97739621725276,6.667798040293461,135966083.50569546,-60577872.38588042,-26263521.7107846,12.64335119418524,24.86813717706281,10.610705374316687,0.2038797086484513,24.509045949744667,23.10502370274273,24.25759937672238,r,0.7671011143632684,24.337045949744667,99.45703803577281,0.21143484616323777,4.651304384550548,2.7626955009936894e-05,23.90393014184749,9.14469768010025e-05,10.977757365736649,-43.8225511280143,58.0
745,395652.0,60580.26194965348,30247616470.164764,50.21131982159971,11.433886380543754,0.0139972219413216,-43.64080652360174,0.0066819006345237,21604726038.04848,4349639987.870869,-20870470312.85795,48.0647804112071,100.97687478055092,6.667869170328658,149522527.07864714,10309494.452271651,4463275.472535102,-2.9069978361528968,27.505994795822566,11.773110782705825,0.2030655813295855,24.5258266374461,23.12180439044417,25.016928444589496,g,0.6224303045517233,24.8278266374461,63.691525905943685,0.1690068271354444,5.937181581613688,1.76920905294288e-05,24.769990109170408,0.00013538367762285178,11.43387491004596,-43.64078197877959,59.0
745,19669.0,59882.0466480274,28332705409.983997,40.431574092311045,354.4003659262009,0.0224606373073673,-48.768077422538475,0.0073066531904867,18705008152.496,-1741501408.0636172,-21272577556.80048,48.08245644961147,100.9841545118504,6.663770680194147,119784336.54720543,80666824.05170009,34965525.858678795,-18.012737843978492,22.31510626676364,9.5062893143714,0.2845138011228524,24.251300413032634,22.847278166030705,24.292737752626362,r,0.7213591149380806,24.079300413032634,72.00506959653782,0.16558383215079203,6.069722327363838,2.0001408221260506e-05,23.984975929095818,0.00018654691358221032,354.4003957039287,-48.76805826798464,60.0
873,20162.0,59882.28985894079,10732711602.473202,83.70811235000278,41.59748130432973,0.0707787880361335,12.106226803208862,0.0087657304103364,7967112551.410196,7048045717.538056,2286083720.564358,-60.00813744370764,185.93109953412676,45.627686723550696,119398852.32560714,81133634.4583062,35164981.878484845,-18.60682454360425,21.983563475919198,9.477209526931723,0.1005677483977319,21.96266059227465,18.623866615545825,23.664754225803456,r,1.0503378799659902,21.790660592274648,25.71594802108284,0.040068861851119054,26.599832127134466,7.143318894745234e-06,21.73751712153087,0.0015687484628577645,41.59748445300317,12.106240016092174,62.0
745,429005.0,60632.03708166159,30509522933.437115,65.20243571399352,12.173236982754645,0.0151289113375934,-43.21060801133697,0.0099513293643681,21819693049.28704,4801256137.93693,-20840648317.114506,48.063744455479046,100.9758863856987,6.667945674992001,83058196.4521854,112254529.18036966,48656627.1786802,-25.118275837637007,15.648240382078958,6.608741532893277,0.2652659705269585,24.56921637992944,23.165194132927503,24.455752123563542,r,0.6630909770292303,24.39721637992944,76.10658965315427,0.188533418388903,5.273316009737579,2.114071934809841e-05,24.30249807320827,0.00017870795617238103,12.17323985136591,-43.210561005118166,65.0
873,24345.0,59895.138391763314,10830409675.457344,92.4102864004621,42.500183846355526,0.0694677205604954,12.217707125998679,0.0086012696534863,7900515694.969462,7254389256.530306,2336720607.368368,-60.00940379909608,185.93028732353696,45.62743003244977,96379711.82862008,103167840.24479468,44717083.45854683,-23.29129717074966,18.03129702119328,7.665206628956867,0.0924280319809033,21.999804251217096,18.661010274488262,23.133734305963824,r,0.9638785178569123,21.827804251217096,37.11011988465448,0.06510109843571252,16.182690486490134,1.0308366634626245e-05,21.880610862551688,0.0017925359505800184,42.50018467964056,12.217694798838306,65.0
111,94155.0,60001.19284146993,14224747962.714037,142.08170937754028,148.24556467129548,0.0332400660454675,15.871878170251614,-0.03196227282235,-11770661403.075048,7253905775.593039,3913299205.020931,-198.3044552363315,-18.61639316463966,-60.466647682787496,-136322638.28454524,53113028.9547764,23020474.008477293,-12.293695094126264,-25.6297348606235,-10.95394127379342,0.1262647710085924,23.931236342067795,19.845189446815866,23.89702637425018,r,0.8840962416150389,23.759236342067794,94.13744409202032,0.17644330591279303,5.666993050674967,2.6149290025561198e-05,23.789676837559885,0.0009305881673604354,148.24555211325395,15.87185559467908,66.0
745,383643.0,60558.195199510126,30159990899.572765,41.63659742191914,11.114712207614957,0.0148953821919306,-43.77471956617188,0.0054998162268737,21513101185.84058,4157150286.947941,-20883180918.39875,48.06503906033879,100.97702674075076,6.667727657112637,144075729.45912853,-40966493.77399406,-17761851.307798915,8.443271829088584,26.40027358896729,11.277337796028185,0.1980163548500391,24.51266063139096,23.10863838438903,24.420052901441952,r,0.666161039680588,24.34066063139096,75.04222682252384,0.18527900922086638,5.374220326897148,2.0845063006256623e-05,24.40879778071953,0.00011712947132376238,11.114665154061122,-43.77470316466304,67.0
745,429010.0,60632.0391649949,30509534670.24614,65.20657838241685,12.173290192547313,0.0151287968168269,-43.21051173809809,0.0099520262730725,21819701698.878635,4801274309.641776,-20840647117.145435,48.06374447632209,100.97588646495092,6.667945726473421,83053674.63247684,112257345.788206,48657816.72112443,-25.12416953849355,15.647393320220605,6.608397846856623,0.2652678953562794,24.56921810455845,23.16519585755652,24.598846099430602,r,0.5883796450116205,24.397218104558448,59.63298374615479,0.1672366833696108,6.005044025789246,1.656471770726522e-05,24.487722339756857,0.0002269732878005368,12.17327136980109,-43.21054027246042,68.0
745,429011.0,60632.03958166157,30509537017.698177,65.20740814781365,12.173257190120125,0.0151287757260191,-43.210525036182965,0.0099521658424992,21819703428.797443,4801277943.98379,-20840646877.151543,48.06374448048847,100.97588648079632,6.66794573676755,83052770.1409655,112257909.09129404,48658054.62226005,-25.125348213190573,15.647215587726778,6.608329108663894,0.26526828022539,24.569218449475283,23.165196202473357,24.599319692586246,r,0.5882939663318179,24.397218449475282,59.59967013779186,0.1671701492660082,6.007622840935539,1.655546392716441e-05,24.282395218292784,0.00022704191436728678,12.173277673462232,-43.21053612575332,68.0
745,429012.0,60632.03999832823,30509539365.180088,65.20823831155094,12.173300395705212,0.0151287552404235,-43.210528991371504,0.0099523054726313,21819705158.716263,4801281578.325796,-20840646637.15766,48.06374448465344,100.97588649664011,6.667945747060777,83051865.60702258,112258472.3879338,48658292.52092109,-25.12652684896424,15.6470350820393,6.608260370108492,0.2652686650595935,24.569218794388693,23.165196547386763,24.599789766320143,r,0.5882097349318823,24.397218794388692,59.566702412517714,0.1671041345942262,6.010183556852669,1.6546306225699367e-05,24.55021802189761,0.00022710946526231107,12.173283977114712,-43.21053197898806,68.0
745,429013.0,60632.04041499489,30509541712.69189,65.20906886841725,12.173283040859076,0.0151287353603581,-43.21051297670808,0.0099524451626784,21819706888.635075,4801285212.667801,-20840646397.163776,48.06374448881791,100.97588651248226,6.6679457573537855,83050961.03064953,112259035.67802542,48658530.41710753,-25.127705438536854,15.646851803266827,6.608191631172844,0.2652690498657598,24.56921913929976,23.16519689229783,24.60025632239324,r,0.5881269495947298,24.39721913929976,59.53407983184092,0.16703863854784434,6.012726159416889,1.653724439773359e-05,24.061630366926284,0.0002271759399646489,12.173290280758806,-43.210527832164594,68.0
745,429014.0,60632.04083166155,30509544060.233105,65.20989981302124,12.173329632757145,0.0151287160861406,-43.21051903531717,0.00995258491182,21819708618.5535,4801288847.009012,-20840646157.169945,48.06374449298142,100.97588652832262,6.667945767645894,83050056.41203994,112259598.96134973,48658768.31076895,-25.128883974381296,15.646665751576837,6.608122891853952,0.2652694346356452,24.56921948420711,23.165197237205177,24.600719362535376,r,0.5880456091247132,24.39721948420711,59.501801666484894,0.1669736603292994,6.015250634525728,1.652827824069025e-05,24.368724111143248,0.00022724133796080364,12.173296584393402,-43.2105236852838,68.0
745,429016.0,60632.04166499488,30509548755.403816,65.21156284457068,12.173304137262676,0.015128679356482,-43.210515684214954,0.0099528645842202,21819712078.38926,4801296115.689113,-20840645677.18243,48.063744501306026,100.9758865599986,6.667945788228088,83048247.0481196,112260725.50729708,48659244.09051665,-25.13124085577821,15.646285330057928,6.607985411996164,0.2652702040789397,24.569220174012653,23.165197927010723,24.601634901791044,r,0.5878872581103852,24.397220174012652,59.43827571151043,0.16684525423235191,6.020245145966323,1.6510632142086228e-05,24.496460461481437,0.0002273689018198266,12.173309191635106,-43.210515391350114,68.0
